num_incident,accident_type
2010S001396,collision
2010S001397,collision
2010S001398,frontal
2010S001399,crash
2010S001400,run_over
2010S001401,collision
2010S001402,collision
2010S001403,frontal
2010S001404,frontal
2010S001405,crash
2010S001406,collision
2010S001407,fall--motorcycle
2010S001408,collision
2010S001409,fall--motorcycle
2010S001410,collision
2010S001411,run_over
2010S001412,run_over
2010S001413,crash
2010S001414,collision
2010S001415,fall_inside_vehicle
2010S001416,run_over
2010S001417,collision
2010S001418,collision
2010S001419,frontal
2010S001420,collision
2010S001421,collision
2010S001422,frontal
2010S001423,crash
2010S001424,collision
2010S001425,frontal
2010S001426,collision
2010S001427,frontal
2010S001428,run_over
2010S001429,collision
2010S001430,frontal
2010S001431,misc_type
2010S001432,frontal
2010S001433,frontal
2010S001434,collision
2010S001435,run_over
2010S001436,collision
2010S001437,fall--motorcycle
2010S001438,collision
2010S001439,collision
2010S001440,run_over
2010S001441,run_over
2010S001442,fall_inside_vehicle
2010S001443,collision
2010S001444,crash
2010S001445,collision
2010S001446,run_over
2010S001447,fall--motorcycle
2010S001448,collision
2010S001449,run_over
2010S001450,collision
2010S001451,crash
2010S001452,collision
2010S001453,crash
2010S001454,collision
2010S001455,collision
2010S001456,frontal
2010S001457,frontal
2010S001458,frontal
2010S001459,crash
2010S001460,crash
2010S001461,crash
2010S001462,run_over
2010S001463,fall--motorcycle
2010S001464,frontal
2010S001465,collision
2010S001466,collision
2010S001467,crash
2010S001468,collision
2010S001469,fall_inside_vehicle
2010S001470,collision
2010S001471,collision
2010S001472,collision
2010S001473,misc_type
2010S001474,collision
2010S001475,collision
2010S001476,collision
2010S001477,frontal
2010S001478,crash
2010S001479,collision
2010S001480,run_over
2010S001481,collision
2010S001482,crash
2010S001483,collision
2010S001484,frontal
2010S001485,collision
2010S001486,frontal
2010S001487,frontal
2010S001488,frontal
2010S001489,collision
2010S001490,collision
2010S001491,collision
2010S001492,frontal
2010S001493,collision
2010S001494,frontal
2010S001495,fall_inside_vehicle
2010S001496,frontal
2010S001497,crash
2010S001498,run_over
2010S001499,collision
2010S001500,fall--motorcycle
2010S001501,collision
2010S001502,frontal
2010S001503,collision
2010S001504,run_over
2010S001505,run_over
2010S001506,collision
2010S001507,collision
2010S001508,crash
2010S001509,collision
2010S001510,collision
2010S001511,frontal
2010S001512,fall--motorcycle
2010S001513,collision
2010S001514,frontal
2010S001515,fall--motorcycle
2010S001516,frontal
2010S001517,frontal
2010S001518,collision
2010S001519,run_over
2010S001520,frontal
2010S001521,frontal
2010S001522,run_over
2010S001523,run_over
2010S001524,collision
2010S001525,frontal
2010S001526,collision
2010S001527,crash
2010S001528,frontal
2010S001529,run_over
2010S001530,crash
2010S001531,frontal
2010S001532,collision
2010S001533,collision
2010S001534,collision
2010S001535,run_over
2010S001536,collision
2010S001537,frontal
2010S001538,run_over
2010S001539,crash
2010S001540,frontal
2010S001541,crash
2010S001542,frontal
2010S001543,frontal
2010S001544,collision
2010S001545,run_over
2010S001546,run_over
2010S001547,collision
2010S001548,frontal
2010S001549,collision
2010S001550,run_over
2010S001551,frontal
2010S001552,collision
2010S001553,frontal
2010S001554,frontal
2010S001555,collision
2010S001556,crash
2010S001557,collision
2010S001558,run_over
2010S001559,collision
2010S001560,crash
2010S001561,frontal
2010S001562,collision
2010S001563,collision
2010S001564,collision
2010S001565,collision
2010S001566,collision
2010S001567,collision
2010S001568,misc_type
2010S001569,misc_type
2010S001570,collision
2010S001571,crash
2010S001572,collision
2010S001573,fall--motorcycle
2010S001574,frontal
2010S001575,collision
2010S001576,crash
2010S001577,crash
2010S001578,collision
2010S001579,collision
2010S001580,run_over
2010S001581,collision
2010S001582,collision
2010S001583,collision
2010S001584,collision
2010S001585,misc_type
2010S001586,collision
2010S001587,run_over
2010S001588,collision
2010S001589,run_over
2010S001590,collision
2010S001591,fall--motorcycle
2010S001592,collision
2010S001593,collision
2010S001594,run_over
2010S001595,frontal
2010S001596,collision
2010S001597,collision
2010S001598,collision
2010S001599,collision
2010S001600,collision
2010S001601,frontal
2010S001602,frontal
2010S001603,frontal
2010S001604,collision
2010S001605,collision
2010S001606,frontal
2010S001607,run_over
2010S001608,crash
2010S001609,collision
2010S001610,collision
2010S001611,run_over
2010S001612,collision
2010S001613,collision
2010S001614,frontal
2010S001615,collision
2010S001616,frontal
2010S001617,collision
2010S001618,collision
2010S001619,run_over
2010S001620,fall--motorcycle
2010S001621,frontal
2010S001622,collision
2010S001623,collision
2010S001624,frontal
2010S001625,collision
2010S001626,run_over
2010S001627,misc_type
2010S001628,collision
2010S001629,fall--motorcycle
2010S001630,collision
2010S001631,frontal
2010S001632,fall--motorcycle
2010S001633,fall--motorcycle
2010S001634,fall--motorcycle
2010S001635,crash
2010S001636,run_over
2010S001637,run_over
2010S001638,run_over
2010S001639,fall--motorcycle
2010S001640,misc_type
2010S001641,run_over
2010S001642,collision
2010S001643,collision
2010S001644,collision
2010S001645,crash
2010S001646,misc_type
2010S001647,crash
2010S001648,collision
2010S001649,run_over
2010S001650,collision
2010S001651,fall--motorcycle
2010S001652,collision
2010S001653,collision
2010S001654,run_over
2010S001655,collision
2010S001656,run_over
2010S001657,collision
2010S001658,frontal
2010S001659,collision
2010S001660,run_over
2010S001661,frontal
2010S001662,run_over
2010S001663,collision
2010S001664,run_over
2010S001665,run_over
2010S001666,crash
2010S001667,frontal
2010S001668,collision
2010S001669,run_over
2010S001670,collision
2010S001671,fall--motorcycle
2010S001672,collision
2010S001673,fall--motorcycle
2010S001674,run_over
2010S001675,run_over
2010S001676,fall--motorcycle
2010S001677,collision
2010S001678,collision
2010S001679,collision
2010S001680,collision
2010S001681,frontal
2010S001682,frontal
2010S001683,collision
2010S001684,fall--motorcycle
2010S001685,collision
2010S001686,crash
2010S001687,frontal
2010S001688,misc_type
2010S001689,collision
2010S001690,frontal
2010S001691,fall--motorcycle
2010S001692,collision
2010S001693,crash
2010S001694,run_over
2010S001695,fall_inside_vehicle
2010S001696,collision
2010S001697,collision
2010S001698,run_over
2010S001699,collision
2010S001700,collision
2010S001701,collision
2010S001702,collision
2010S001703,collision
2010S001704,collision
2010S001705,collision
2010S001706,collision
2010S001707,collision
2010S001708,frontal
2010S001709,collision
2010S001710,collision
2010S001711,collision
2010S001712,fall--motorcycle
2010S001713,frontal
2010S001714,collision
2010S001715,crash
2010S001716,frontal
2010S001717,collision
2010S001718,fall--motorcycle
2010S001719,fall--motorcycle
2010S001720,crash
2010S001721,collision
2010S001722,crash
2010S001723,collision
2010S001724,fall--motorcycle
2010S001725,fall--motorcycle
2010S001726,run_over
2010S001727,fall--motorcycle
2010S001728,overturning
2010S001729,run_over
2010S001730,crash
2010S001731,collision
2010S001732,run_over
2010S001733,frontal
2010S001734,collision
2010S001735,frontal
2010S001736,collision
2010S001737,collision
2010S001738,frontal
2010S001739,fall--motorcycle
2010S001740,frontal
2010S001741,frontal
2010S001742,frontal
2010S001743,collision
2010S001744,frontal
2010S001745,frontal
2010S001746,collision
2010S001747,collision
2010S001748,misc_type
2010S001749,collision
2010S001750,collision
2010S001751,crash
2010S001752,collision
2010S001753,frontal
2010S001754,run_over
2010S001755,run_over
2010S001756,fall_inside_vehicle
2010S001757,frontal
2010S001758,collision
2010S001759,collision
2010S001760,fall--motorcycle
2010S001761,crash
2010S001762,collision
2010S001763,frontal
2010S001764,collision
2010S001765,crash
2010S001766,collision
2010S001767,frontal
2010S001768,crash
2010S001769,collision
2010S001770,frontal
2010S001771,fall--motorcycle
2010S001772,frontal
2010S001773,misc_type
2010S001774,fall--motorcycle
2010S001775,fall--motorcycle
2010S001776,run_over
2010S001777,collision
2010S001778,misc_type
2010S001779,run_over
2010S001780,frontal
2010S001781,frontal
2010S001782,collision
2010S001783,frontal
2010S001784,fall--motorcycle
2010S001785,collision
2010S001786,collision
2010S001787,fall--motorcycle
2010S001788,collision
2010S001789,fall--motorcycle
2010S001790,collision
2010S001791,run_over
2010S001792,crash
2010S001793,collision
2010S001794,run_over
2010S001795,collision
2010S001796,collision
2010S001797,collision
2010S001798,frontal
2010S001799,collision
2010S001800,run_over
2010S001801,run_over
2010S001802,collision
2010S001803,misc_type
2010S001804,collision
2010S001805,collision
2010S001806,collision
2010S001807,run_over
2010S001808,run_over
2010S001809,run_over
2010S001810,frontal
2010S001811,crash
2010S001812,collision
2010S001813,run_over
2010S001814,collision
2010S001815,collision
2010S001816,collision
2010S001817,collision
2010S001818,run_over
2010S001819,frontal
2010S001820,collision
2010S001821,frontal
2010S001822,collision
2010S001823,run_over
2010S001824,collision
2010S001825,collision
2010S001826,frontal
2010S001827,run_over
2010S001828,run_over
2010S001829,misc_type
2010S001830,frontal
2010S001831,fall--motorcycle
2010S001832,collision
2010S001833,fall_inside_vehicle
2010S001834,fall--motorcycle
2010S001835,collision
2010S001836,frontal
2010S001837,frontal
2010S001838,fall--motorcycle
2010S001839,run_over
2010S001840,run_over
2010S001841,collision
2010S001842,collision
2010S001843,collision
2010S001844,run_over
2010S001845,run_over
2010S001846,collision
2010S001847,frontal
2010S001848,collision
2010S001849,crash
2010S001850,fall_inside_vehicle
2010S001851,crash
2010S001852,run_over
2010S001853,frontal
2010S001854,frontal
2010S001855,collision
2010S001856,fall--motorcycle
2010S001857,collision
2010S001858,fall_inside_vehicle
2010S001859,misc_type
2010S001860,run_over
2010S001861,frontal
2010S001862,collision
2010S001863,run_over
2010S001864,frontal
2010S001865,crash
2010S001866,frontal
2010S001867,frontal
2010S001868,crash
2010S001869,collision
2010S001870,collision
2010S001871,collision
2010S001872,collision
2010S001873,frontal
2010S001874,collision
2010S001875,collision
2010S001876,collision
2010S001877,collision
2010S001878,collision
2010S001879,collision
2010S001880,frontal
2010S001881,collision
2010S001882,fall--motorcycle
2010S001883,run_over
2010S001884,fall--motorcycle
2010S001885,misc_type
2010S001886,frontal
2010S001887,frontal
2010S001888,collision
2010S001889,frontal
2010S001890,collision
2010S001891,collision
2010S001892,crash
2010S001893,fall--motorcycle
2010S001894,collision
2010S001895,collision
2010S001896,frontal
2010S001897,run_over
2010S001898,collision
2010S001899,collision
2010S001900,collision
2010S001901,crash
2010S001902,frontal
2010S001903,frontal
2010S001904,collision
2010S001905,frontal
2010S001906,frontal
2010S001907,frontal
2010S001908,fall--motorcycle
2010S001909,collision
2010S001910,run_over
2010S001911,collision
2010S001912,collision
2010S001913,collision
2010S001914,collision
2010S001915,collision
2010S001916,collision
2010S001917,run_over
2010S001918,collision
2010S001919,collision
2010S001920,collision
2010S001921,collision
2010S001922,misc_type
2010S001923,fall--motorcycle
2010S001924,fall--motorcycle
2010S001925,frontal
2010S001926,collision
2010S001927,collision
2010S001928,frontal
2010S001929,fall--motorcycle
2010S001930,collision
2010S001931,run_over
2010S001932,collision
2010S001933,frontal
2010S001934,collision
2010S001935,misc_type
2010S001936,collision
2010S001937,frontal
2010S001938,collision
2010S001939,collision
2010S001940,frontal
2010S001941,crash
2010S001942,crash
2010S001943,frontal
2010S001944,collision
2010S001945,frontal
2010S001946,frontal
2010S001947,crash
2010S001948,collision
2010S001949,misc_type
2010S001950,frontal
2010S001951,crash
2010S001952,collision
2010S001953,collision
2010S001954,crash
2010S001955,collision
2010S001956,collision
2010S001957,crash
2010S001958,collision
2010S001959,collision
2010S001960,collision
2010S001961,fall_inside_vehicle
2010S001962,crash
2010S001963,collision
2010S001964,crash
2010S001965,collision
2010S001966,frontal
2010S001967,collision
2010S001968,run_over
2010S001969,fall--motorcycle
2010S001970,fall--motorcycle
2010S001971,collision
2010S001972,collision
2010S001973,collision
2010S001974,run_over
2010S001975,run_over
2010S001976,fall--motorcycle
2010S001977,collision
2010S001978,frontal
2010S001979,collision
2010S001980,collision
2010S001981,collision
2010S001982,collision
2010S001983,frontal
2010S001984,crash
2010S001985,crash
2010S001986,frontal
2010S001987,crash
2010S001988,fall--motorcycle
2010S001989,run_over
2010S001990,crash
2010S001991,collision
2010S001992,run_over
2010S001993,collision
2010S001994,collision
2010S001995,fall--motorcycle
2010S001996,crash
2010S001997,collision
2010S001998,collision
2010S001999,collision
2010S002000,fall--motorcycle
2010S002001,frontal
2010S002002,collision
2010S002003,frontal
2010S002004,collision
2010S002005,collision
2010S002006,frontal
2010S002007,collision
2010S002008,collision
2010S002009,crash
2010S002010,collision
2010S002011,collision
2010S002012,run_over
2010S002013,frontal
2010S002014,collision
2010S002015,collision
2010S002016,collision
2010S002017,frontal
2010S002018,frontal
2010S002019,misc_type
2010S002020,run_over
2010S002021,collision
2010S002022,collision
2010S002023,collision
2010S002024,run_over
2010S002025,run_over
2010S002026,fall--motorcycle
2010S002027,crash
2010S002028,collision
2010S002029,collision
2010S002030,collision
2010S002031,collision
2010S002032,crash
2010S002033,collision
2010S002034,crash
2010S002035,run_over
2010S002036,frontal
2010S002037,crash
2010S002038,misc_type
2010S002039,collision
2010S002040,run_over
2010S002041,fall_inside_vehicle
2010S002042,collision
2010S002043,collision
2010S002044,collision
2010S002045,frontal
2010S002046,frontal
2010S002047,collision
2010S002048,frontal
2010S002049,misc_type
2010S002050,run_over
2010S002051,collision
2010S002052,run_over
2010S002053,collision
2010S002054,run_over
2010S002055,collision
2010S002056,collision
2010S002057,run_over
2010S002058,collision
2010S002059,collision
2010S002060,misc_type
2010S002061,collision
2010S002062,frontal
2010S002063,run_over
2010S002065,collision
2010S002066,frontal
